"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"박태호",1,,경상남도 진주시 이반성면 평촌리 890,35.1835438,128.3213326,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박판도 집 앞 전주",1,경상남도 진주시 명석면 광제산로938번길 30,경상남도 진주시 명석면 신기리 510,35.29284431,128.0321339,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박판이집앞",1,경상남도 진주시 미천면 오방로311번길 20-3,경상남도 진주시 미천면 벌당리 79,35.27360724,128.1272073,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박판종 집 앞",1,,경상남도 진주시 대곡면 광석리 218,35.264276,128.170713,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박판종 집 앞",1,,경상남도 진주시 대곡면 광석리 218,35.26418654,128.1712655,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박판준집앞",1,,경상남도 진주시 문산읍 두산리 446,35.14388946,128.1513665,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박판형 집 앞 전주",1,경상남도 진주시 대곡면 단목길16번길 17,경상남도 진주시 대곡면 단목리 893-1,35.25551869,128.148026,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박한수 집앞",1,경상남도 진주시 문산읍 두산길203번길 13-1,경상남도 진주시 문산읍 두산리 436,35.14468214,128.1518399,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박한철집 앞",1,경상남도 진주시 집현면 진주성로549번길 13,경상남도 진주시 집현면 사촌리 107,35.23054576,128.0738889,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박향자집앞",1,,경상남도 진주시 집현면 정수리 389-1,35.29894446,128.0766132,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박헌길집앞",1,경상남도 진주시 문산읍 동부로650번길 11-4,경상남도 진주시 문산읍 삼곡리 611-34,35.16994068,128.1718454,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박현수약제창고옆전주",1,경상남도 진주시 이반성면 장안로66번길 18-4,경상남도 진주시 이반성면 장안리 1276-1,35.187793,128.341023,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박현수집앞도로변",1,경상남도 진주시 미천면 오방로487번길 32,경상남도 진주시 미천면 벌당리 556,35.28588697,128.125017,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박현술",1,,경상남도 진주시 수곡면 창촌리 739,35.1992811,127.8949515,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박형대집앞",1,,경상남도 진주시 문산읍 옥산리 13,35.16584498,128.1542507,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박형술 농장 앞",1,,경상남도 진주시 일반성면 운천리 296,35.16750785,128.273582,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박혜숙앞",1,경상남도 진주시 일반성면 개암길 57-8,경상남도 진주시 일반성면 개암리 387,35.17137417,128.2968031,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박화석집앞",1,,경상남도 진주시 내동면 독산리 808-2,35.13995094,128.0576625,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박화자앞",1,,경상남도 진주시 문산읍 옥산리 1340,35.16305341,128.1370112,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박환종 집 앞",1,경상남도 진주시 명석면 남성로 434,경상남도 진주시 명석면 남성리 562,35.267463,128.050293,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박희동집앞정자나무밑에",1,,경상남도 진주시 미천면 안간리 104,35.31066558,128.0976508,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박희영집앞",1,,경상남도 진주시 명석면 덕곡리 548,35.26485598,128.0284184,2008,,055-749-8806,경상남도 진주시,2020-12-30
"박희자집전주",1,,경상남도 진주시 수곡면 사곡리 167,35.22412253,127.9299414,2008,,055-749-8806,경상남도 진주시,2020-12-30
"반성개인택시앞",1,경상남도 진주시 일반성면 동부로 1950,경상남도 진주시 일반성면 창촌리 727-39,35.17167673,128.2756819,2014,전용주,055-749-8806,경상남도 진주시,2020-12-30
"반성선85R4",1,,경상남도 진주시 진성면 동산리 935,35.19325206,128.2113504,2008,,055-749-8806,경상남도 진주시,2020-12-30
"반성역 앞 이진태집 앞",1,,경상남도 진주시 수곡면 창촌리 164,35.18600686,127.9250323,2008,,055-749-8806,경상남도 진주시,2020-12-30
"반성역 앞 이진태집 앞",1,경상남도 진주시 수곡면 덕천로268번길 19,경상남도 진주시 수곡면 창촌리 615,35.197343,127.899084,2008,,055-749-8806,경상남도 진주시,2020-12-30
"반성한의원앞",1,,경상남도 진주시 일반성면 창촌리 730-4,35.17234427,128.2754756,2014,전용주,055-749-8806,경상남도 진주시,2020-12-30
"반지회관앞",1,경상남도 진주시 미천면 향양로444번길 4-1,경상남도 진주시 미천면 반지리 281,35.271945,128.115121,2008,,055-749-8806,경상남도 진주시,2020-12-30
"발산휴게소 주변",1,,경상남도 진주시 이반성면 발산리 237,35.1479587,128.3553685,2008,,055-749-8806,경상남도 진주시,2020-12-30
"밧데리취급전문점앞",1,경상남도 진주시 서장대로 221-2 (이현동),경상남도 진주시 이현동 7-25,35.19072027,128.0576553,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"방가네촌국수맞은편",1,,경상남도 진주시 장재동 366-2,35.21023361,128.1020978,2014,한전주,055-749-8806,경상남도 진주시,2020-12-30
"방범초소 뒷 골목",1,경상남도 진주시 의병로243번길 6-6 (봉래동),경상남도 진주시 봉래동 38-114,35.20057462,128.0849643,2012,한전주,055-749-8806,경상남도 진주시,2020-12-30
"방법초소 옆",1,경상남도 진주시 명석면 나불로 276,경상남도 진주시 명석면 우수리 88-1,35.2161205,128.0417684,2008,,055-749-8806,경상남도 진주시,2020-12-30
"방수용집앞",1,경상남도 진주시 문산읍 소문길 67-1,경상남도 진주시 문산읍 소문리 110-10,35.1707737,128.1692453,2008,,055-749-8806,경상남도 진주시,2020-12-30
"방수한집앞",1,,경상남도 진주시 문산읍 삼곡리 1611-8,35.1715084,128.1723977,2008,,055-749-8806,경상남도 진주시,2020-12-30
"방점우집옆 포도원",1,,경상남도 진주시 정촌면 예상리 106,35.117979,128.1222446,2008,,055-749-8806,경상남도 진주시,2020-12-30
"방촌리산밑상수도탑옆",1,,경상남도 진주시 사봉면 방촌리 550,35.19785063,128.2527859,2008,,055-749-8806,경상남도 진주시,2020-12-30
"방촌마을입구",1,,경상남도 진주시 사봉면 방촌리 435-2,35.19638952,128.2531547,2013,한전주,055-749-8806,경상남도 진주시,2020-12-30
"방촌회관앞버스정류소앞",1,경상남도 진주시 사봉면 지사로156번길 19-7,경상남도 진주시 사봉면 방촌리 533,35.19867231,128.2521295,2008,,055-749-8806,경상남도 진주시,2020-12-30
"배기연미용실옆",1,경상남도 진주시 석갑로 176-1 (이현동),경상남도 진주시 이현동 102-4,35.18579497,128.0643058,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"배길자 집앞",1,경상남도 진주시 이반성면 오봉산로949번길 58,경상남도 진주시 이반성면 평촌리 555-2,35.19195024,128.3294808,2008,,055-749-8806,경상남도 진주시,2020-12-30
"배동수 앞",1,경상남도 진주시 정촌면 화개길81번길 22,경상남도 진주시 정촌면 화개리 835,35.13507783,128.1050093,2008,,055-749-8806,경상남도 진주시,2020-12-30
"배두룡집앞",1,경상남도 진주시 문산읍 월아산로1002번길 123,경상남도 진주시 문산읍 삼곡리 361,35.16253381,128.176012,2008,,055-749-8806,경상남도 진주시,2020-12-30
"배두인집앞",1,,경상남도 진주시 문산읍 삼곡리 1612-1,35.16902323,128.1704273,2008,,055-749-8806,경상남도 진주시,2020-12-30
"배상덕 집 앞",1,,경상남도 진주시 대곡면 유곡리 702,35.2756664,128.1473815,2008,,055-749-8806,경상남도 진주시,2020-12-30
"배수장 앞",1,경상남도 진주시 금산면 월아산로1949번길 25,경상남도 진주시 금산면 중천리 1082,35.21161162,128.1310636,2008,,055-749-8806,경상남도 진주시,2020-12-30
"배수장건너편",1,,경상남도 진주시 유곡동 산1,35.214417,128.048611,2015,한전주,055-749-8806,경상남도 진주시,2020-12-30
"배승화집앞",1,경상남도 진주시 대곡면 소실길 31,경상남도 진주시 대곡면 단목리 161-15,35.25449402,128.1528485,2008,,055-749-8806,경상남도 진주시,2020-12-30
"배지혜집앞 제석공방 건너",1,경상남도 진주시 명석면 진주대로 2320-15,경상남도 진주시 명석면 오미리 400,35.25959525,127.9944458,2008,,055-749-8806,경상남도 진주시,2020-12-30
"배창호 쉼터찻집앞",1,경상남도 진주시 집현면 응석로 236,경상남도 진주시 집현면 정평리 480-1,35.28007525,128.0655471,2008,,055-749-8806,경상남도 진주시,2020-12-30
"배철진 뒤",1,,경상남도 진주시 진성면 구천리 709,35.16810113,128.2266319,2008,,055-749-8806,경상남도 진주시,2020-12-30
"배행골",1,경상남도 진주시 명석면 관덕길 49-27,경상남도 진주시 명석면 관지리 960-2,35.25029638,128.0339844,2016,전용주,055-749-8806,경상남도 진주시,2020-12-30
"백광기 집 앞",1,,경상남도 진주시 명석면 남성리 578,35.26872464,128.0505455,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백금석 집 옆",1,,경상남도 진주시 명석면 신기리 308-1,35.28438975,128.0290962,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백금이 앞",1,경상남도 진주시 금곡면 월아산로 289-8,경상남도 진주시 금곡면 동례리 1156,35.10657329,128.1811889,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백남석 집 앞",1,,경상남도 진주시 금곡면 두문리 169,35.10073102,128.1988576,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백남석집 앞 강둑",1,,경상남도 진주시 금곡면 두문리 169,35.10073102,128.1988576,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백년대가앞",1,경상남도 진주시 모덕로147번길 16-6 (상대동),경상남도 진주시 상대동 415,35.1862009,128.1125315,2011,한전주,055-749-8806,경상남도 진주시,2020-12-30
"백덕흠 집 앞",1,,경상남도 진주시 명석면 남성리 445,35.27845204,128.0481663,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백만섭집앞",1,경상남도 진주시 명석면 진주대로 2228,경상남도 진주시 명석면 오미리 343-2,35.25022037,127.9944243,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백명석집앞",1,,경상남도 진주시 문산읍 삼곡리 584-11(문산읍363),35.170226,128.171381,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백미용실앞",1,,경상남도 진주시 신안동 10-40,35.18722413,128.0715211,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"백삼현집앞",1,,경상남도 진주시 수곡면 효자리 574,35.18274305,127.9405387,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백승규 집 앞",1,,경상남도 진주시 집현면 대암리 378,35.26790661,128.0792762,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백승대집앞",1,,경상남도 진주시 문산읍 삼곡리 583-12(문산읍365),35.17027525,128.1711216,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백승덕앞",1,,경상남도 진주시 금곡면 정자리 881,35.128922,128.172647,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백승수 집 앞",1,,경상남도 진주시 명석면 계원리 54-11,35.27354979,128.0443381,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백승열 집 앞",1,,경상남도 진주시 명석면 신기리 422-5,35.28895058,128.0305711,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백승열 집 앞",1,경상남도 진주시 집현면 응석로 85-18,경상남도 진주시 집현면 정평리 129,35.2679547577,128.070056,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백승용보현사 입구",1,경상남도 진주시 명석면 광제산로 1100-23,경상남도 진주시 명석면 신기리 644,35.30303215,128.0251336,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백승윤 농사용 앞",1,경상남도 진주시 명석면 외율길207번길 7-3,경상남도 진주시 명석면 외율리 104-2,35.29145157,128.0055047,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백승준 집앞",1,,경상남도 진주시 집현면 대암리 318-1,35.26470744,128.0779212,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백승태 집앞",1,경상남도 진주시 명석면 광제산로655번길 3,경상남도 진주시 명석면 계원리 57-5,35.27058457,128.0430394,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백승훈 관흥사 앞",1,,경상남도 진주시 명석면 계원리 252,35.27047746,128.0400716,2008,한전주,055-749-8806,경상남도 진주시,2020-12-30
"백암마을",1,경상남도 진주시 진성면 대사길19번길 80-6,경상남도 진주시 진성면 대사리 515,35.1421005,128.2551804,2015,한전주,055-749-8806,경상남도 진주시,2020-12-30
"백영길",1,,경상남도 진주시 수곡면 효자리 765,35.19017687,127.9344611,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백오순 앞",1,경상남도 진주시 정촌면 화개길318번길 14-3,경상남도 진주시 정촌면 화개리 446,35.14052157,128.1061357,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백옥려 위 저수지",1,,경상남도 진주시 명석면 계원리 435-1,35.26312209,128.0392106,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백옥려집 앞",1,,경상남도 진주시 명석면 계원리 435-1,35.26312209,128.0392106,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백용흠 집 앞",1,,경상남도 진주시 명석면 남성리 445,35.27845204,128.0481663,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백운농원 주변",1,,경상남도 진주시 정촌면 관봉리 843,35.12133991,128.1400895,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백운선집앞",1,경상남도 진주시 내동면 신율길 100,경상남도 진주시 내동면 신율리 342,35.14331311,128.0875486,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백인패션앞",1,경상남도 진주시 솔밭로132번길 30 (상대동),경상남도 진주시 상대동 275-35,35.18102409,128.109966,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"백정자 농사용 옆 전주",1,,경상남도 진주시 명석면 신기리 673-3,35.296321,128.027346,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백진권 집 앞",1,,경상남도 진주시 집현면 봉강리 384,35.23912759,128.0869499,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백팔용주택앞",1,,경상남도 진주시 명석면 외율리 1087,35.279585,127.998269,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백현자,중장비차고앞",1,경상남도 진주시 금산면 송백로 423,경상남도 진주시 금산면 송백리 603-2,35.20675774,128.1348009,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백화조 집 앞",1,경상남도 진주시 명석면 팔미길 34,경상남도 진주시 명석면 외율리 594,35.25651242,127.997666,2008,,055-749-8806,경상남도 진주시,2020-12-30
"백희인집앞",1,,경상남도 진주시 문산읍 옥산리 1271,35.15926901,128.1355449,2008,,055-749-8806,경상남도 진주시,2020-12-30
"버섯공장 앞",1,,경상남도 진주시 사봉면 봉곡리 627-27,35.19803672,128.2939244,2015,한전주,055-749-8806,경상남도 진주시,2020-12-30
"버섯돌이삼형제 앞 도로",1,,경상남도 진주시 미천면 안간리 78-5,35.31208472,128.1036901,2014,한전주,055-749-8806,경상남도 진주시,2020-12-30
"버섯재배 앞 전주",1,경상남도 진주시 집현면 신당길129번길 24,경상남도 진주시 집현면 신당리 430,35.230535,128.1138122775,2008,,055-749-8806,경상남도 진주시,2020-12-30
"버스승강장관동마을입구",1,,경상남도 진주시 일반성면 남산리 1013,35.145518,128.261948,2008,,055-749-8806,경상남도 진주시,2020-12-30
"버스승강장관동마을입구",1,,경상남도 진주시 일반성면 남산리 1110,35.14718737,128.2623082,2008,,055-749-8806,경상남도 진주시,2020-12-30
"버스정류장 옆",1,,경상남도 진주시 집현면 냉정리 184-4,35.25745431,128.0977729,2008,전용주,055-749-8806,경상남도 진주시,2020-12-30
"버스정류장 한해순 집 옆",1,,경상남도 진주시 금산면 가방리 1074,35.23080928,128.1489695,2008,,055-749-8806,경상남도 진주시,2020-12-30
"번호사박영식법률사무소앞",1,,경상남도 진주시 상대동 294-22,35.18036011,128.1018732,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"벌집삽겹살앞",1,경상남도 진주시 도동로 264 (하대동),경상남도 진주시 하대동 305-1,35.19379076,128.121997,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"법륜사",1,경상남도 진주시 모덕로 76-1 (상대동),경상남도 진주시 상대동 288-24,35.18207813,128.1061575,2011,건축물,055-749-8806,경상남도 진주시,2020-12-30
"법륜사",1,경상남도 진주시 모덕로181번길 10 (상대동),경상남도 진주시 상대동 476,35.18769646,128.113412,2011,한전주,055-749-8806,경상남도 진주시,2020-12-30
"법무사황원우사무소앞",1,경상남도 진주시 남강로 875-18 (상대동),경상남도 진주시 상대동 734-22,35.181163,128.1011606,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"법문암 입구 도로변",1,,경상남도 진주시 집현면 사촌리 556,35.22368319,128.0628643,2008,,055-749-8806,경상남도 진주시,2020-12-30
"법문암 집 앞",1,경상남도 진주시 집현면 진주성로452번길 8-5,경상남도 진주시 집현면 사촌리 255,35.22472621,128.0676658,2008,,055-749-8806,경상남도 진주시,2020-12-30
"법장사입구건너편",1,경상남도 진주시 천수로237번길 16 (망경동),경상남도 진주시 망경동 162-11,35.18351497,128.0782484,2010,전용주,055-749-8806,경상남도 진주시,2020-12-30
"베스터원앞",1,경상남도 진주시 동진로110번길 5-1 (상대동),경상남도 진주시 상대동 296-18,35.17897962,128.1033647,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"변가미장 앞",1,경상남도 진주시 촉석로180번길 7-4 (중안동),경상남도 진주시 중안동 5-1,35.19441077,128.0821245,2014,한전주,055-749-8806,경상남도 진주시,2020-12-30
"변남이집앞",1,,경상남도 진주시 이반성면 길성리 1255,35.14580705,128.3222701,2008,,055-749-8806,경상남도 진주시,2020-12-30
"변석호집앞",1,,경상남도 진주시 금산면 가방리 429,35.23048716,128.1610647,2008,,055-749-8806,경상남도 진주시,2020-12-30
"변재필집앞(도랑건너)",1,경상남도 진주시 이반성면 발산길47번길 135-5,경상남도 진주시 이반성면 발산리 67,35.146787,128.355069,2008,,055-749-8806,경상남도 진주시,2020-12-30
"변정세집아래",1,,경상남도 진주시 이반성면 하곡리 820,35.1741465,128.3328999,2008,,055-749-8806,경상남도 진주시,2020-12-30
"변향숙 주택 앞",1,,경상남도 진주시 명석면 신기리 451-2,35.29094246,128.0315724,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보건빌앞",1,경상남도 진주시 의병로63번길 6 (상봉동),경상남도 진주시 상봉동 752-2,35.19881876,128.0679293,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"보건소옆",1,경상남도 진주시 진양호로 466-1 (남성동),경상남도 진주시 남성동 4-6,35.190416,128.077297,2014,건축물,055-749-8806,경상남도 진주시,2020-12-30
"보건진료소 옥상",1,경상남도 진주시 금산면 월아산로 1385,경상남도 진주시 금산면 갈전리 910,35.18844232,128.1624414,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보경사앞",1,경상남도 진주시 판문로 70-5 (판문동),경상남도 진주시 판문동 178,35.173513,128.043926,2011,전용주,055-749-8806,경상남도 진주시,2020-12-30
"보경탕제원앞",1,경상남도 진주시 상대로 11-4 (상대동),경상남도 진주시 상대동 202-14,35.18449644,128.1133087,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"보광사옆",1,경상남도 진주시 이현두곡길59번길 34 (이현동),경상남도 진주시 이현동 401,35.191796,128.048747,2015,한전주,055-749-8806,경상남도 진주시,2020-12-30
"보광사절입구",1,경상남도 진주시 이현두곡길59번길 20 (이현동),경상남도 진주시 이현동 413,35.19239154,128.0497282,2010,전용주,055-749-8806,경상남도 진주시,2020-12-30
"보람빌맞은편",1,경상남도 진주시 진양호로253번길 8-3 (평거동),경상남도 진주시 평거동 5-4,35.17693502,128.062037,2015,한전주,055-749-8806,경상남도 진주시,2020-12-30
"보물찾기오성앞",1,경상남도 진주시 모덕로294번길 8 (하대동),경상남도 진주시 하대동 115-9,35.18841401,128.1260188,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 금산면 금산순환로311번길 11-26,경상남도 진주시 금산면 가방리 215-11,35.235896,128.161782,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 금산면 금산순환로 292-4,경상남도 진주시 금산면 가방리 234,35.23571729,128.1597018,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 금산면 갈전리 142-2,35.188552,128.173655,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 금산면 월아산로1440번길 54,경상남도 진주시 금산면 갈전리 204-4,35.18902381,128.1721055,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 금산면 속사리 234-2,35.18753547,128.1455846,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 금산면 금산순환로34번길 23-2,경상남도 진주시 금산면 장사리 867,35.21638541,128.1497118,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 대곡면 광석리 791,35.2703652,128.1685197,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 대곡면 단목리 1694-1,35.25806411,128.1452502,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 대곡면 단목리 1712,35.26044958,128.1404738,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 대곡면 대곡리 1018,35.23808895,128.2216197,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 대곡면 설매리 1026,35.28203227,128.1730183,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 대곡면 설매리 107,35.29083675,128.1683976,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 대곡면 월암리 905,35.30945749,128.1570657,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 대곡면 유곡리 1038,35.26334295,128.1552613,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 문산읍 상문리 947-6,35.17080263,128.1803444,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 문산읍 상문리 947-6,35.17080263,128.1803444,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 문산읍 월아산로 1148-39,경상남도 진주시 문산읍 소문리 176,35.173845,128.164084,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 문산읍 이곡리 118-2(문산읍142),35.14842817,128.1807665,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 문산읍 이곡리 215-2(문산읍141),35.14807327,128.1829717,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 문산읍 이곡리 815-1,35.14802553,128.1661906,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 문산읍 이곡리 954-4,35.14630896,128.1689309,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 미천면 상미로 93,경상남도 진주시 미천면 미곡리 274-4,35.31774257,128.116785,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 사봉면 마성리 336-6,35.22249149,128.2372088,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 사봉면 지사로486번길 9,경상남도 진주시 사봉면 마성리 696,35.21329733,128.2415096,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 수곡면 옥수로 643-1,경상남도 진주시 수곡면 대천리 117-10,35.19878308,127.9298419,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 수곡면 시묘산길 38,경상남도 진주시 수곡면 대천리 421-2,35.19788772,127.9248349,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 이반성면 평촌리 30,35.2010997,128.3392702,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 이반성면 오봉산로 873,경상남도 진주시 이반성면 평촌리 812-1,35.182809,128.330107,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 이반성면 오봉산로 873,경상남도 진주시 이반성면 평촌리 812-1,35.183061,128.3298499757,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 정촌면 관봉리 309,35.11774318,128.1547296,2008,전용주,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 정촌면 예하리 393-3,35.12048159,128.0964216,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 정촌면 화개리 1754-31,35.141575,128.099604,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 정촌면 화개리 744,35.13731818,128.1097419,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 정촌면 화개길81번길 22,경상남도 진주시 정촌면 화개리 835,35.13507783,128.1050093,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 진성면 대사리 1304,35.14624518,128.2474781,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 진성면 일사로499번길 23-2,경상남도 진주시 진성면 대사리 1478,35.15360773,128.2529006,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 진성면 대사리 271,35.154178,128.256047,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 진성면 동산리 538-4,35.1905738,128.2267496,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 진성면 동산리 852-3,35.19631424,128.2128848,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 진성면 동산리 852-4,35.196297,128.213094,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 진성면 동산리 893-3,35.19506545,128.215583,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 진성면 동산리 897-6,35.19392775,128.2215867,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 진성면 동산리 900-8,35.19217869,128.2217357,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 진성면 동산리 954,35.19185674,128.2153548,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 진성면 동부로 1110-23,경상남도 진주시 진성면 상촌리 산148-1,35.16974914,128.2226734,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 진성면 온수길 130,경상남도 진주시 진성면 온수리 695-1,35.17189164,128.2472708,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 진성면 천곡리 1004,35.186624,128.242671,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 진성면 천곡리 452-1,35.184989,,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 집현면 대암리 161,35.27617632,128.0870011,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,경상남도 진주시 집현면 진산로 1081-2,경상남도 진주시 집현면 대암리 755-1,35.26172424,128.077094,2008,,055-749-8806,경상남도 진주시,2020-12-30
"보안등",1,,경상남도 진주시 집현면 대암리 878,35.25696061,128.0690888,2008,,055-749-8806,경상남도 진주시,2020-12-30
